date,CO,NO,NO2,PM2.5,NOX,PM10,SO2,WSR,WDR,Zona
2024-07-15 13:00:00,0.64,6.1,19.0,,25.4,101.0,2.5,9.1,29.0,CENTRO
2024-07-15 13:00:00,0.79,2.2,7.1,20.0,9.4,64.0,5.4,10.5,115.0,NORTE
2024-07-15 13:00:00,0.8,3.3,14.1,24.09,17.4,78.0,3.0,12.8,73.0,SURESTE
2024-07-15 14:00:00,0.6,3.2,15.4,,18.8,96.0,2.5,11.5,47.0,CENTRO
2024-07-15 14:00:00,0.76,2.1,6.0,17.0,8.1,76.0,7.5,11.3,121.0,NORTE
2024-07-15 14:00:00,0.81,2.8,10.7,26.41,13.4,80.0,2.4,15.0,98.0,SURESTE
2024-07-15 15:00:00,0.57,2.4,11.2,,13.9,81.0,2.4,12.9,65.0,CENTRO
2024-07-15 15:00:00,0.8,2.5,7.0,13.0,9.6,53.0,4.8,11.0,120.0,NORTE
2024-07-15 15:00:00,0.73,2.6,8.2,29.75,10.8,74.0,4.8,16.3,121.0,SURESTE
2024-07-15 16:00:00,0.55,2.2,10.1,,12.5,83.0,2.6,9.3,130.0,CENTRO
2024-07-15 16:00:00,0.82,2.9,6.8,13.0,9.7,46.0,3.6,9.3,154.0,NORTE
2024-07-15 16:00:00,0.73,3.0,6.3,20.93,9.3,78.0,4.5,16.7,118.0,SURESTE
2024-07-15 17:00:00,0.55,2.2,8.7,,11.2,60.0,2.5,10.6,134.0,CENTRO
2024-07-15 17:00:00,0.79,2.8,6.8,10.0,9.7,45.0,3.1,10.0,145.0,NORTE
2024-07-15 17:00:00,0.66,2.9,6.4,13.43,9.3,53.0,3.1,14.7,150.0,SURESTE
2024-07-15 18:00:00,0.53,,9.0,,11.4,55.0,2.5,11.1,133.0,CENTRO
2024-07-15 18:00:00,0.82,2.3,8.0,11.0,10.3,38.0,2.9,10.5,139.0,NORTE
2024-07-15 18:00:00,0.65,2.8,5.9,11.19,8.8,37.0,2.5,14.6,150.0,SURESTE
2024-07-15 19:00:00,0.6,2.4,9.6,,12.2,63.0,2.5,10.0,126.0,CENTRO
2024-07-15 19:00:00,0.9,2.1,11.2,13.0,13.3,38.0,2.8,8.8,140.0,NORTE
2024-07-15 19:00:00,0.69,2.7,7.2,13.69,9.8,34.0,2.2,12.1,131.0,SURESTE
2024-07-15 20:00:00,0.81,2.6,11.2,,14.0,62.0,2.5,8.5,109.0,CENTRO
2024-07-15 20:00:00,0.92,2.5,13.9,17.0,16.4,53.0,2.8,10.4,123.0,NORTE
2024-07-15 20:00:00,0.7,2.7,8.1,11.45,10.7,34.0,2.1,10.3,132.0,SURESTE
2024-07-15 21:00:00,0.77,2.0,11.0,,13.3,67.0,2.6,8.7,108.0,CENTRO
2024-07-15 21:00:00,0.73,1.9,5.9,14.0,7.9,71.0,2.8,12.0,134.0,NORTE
2024-07-15 21:00:00,0.7,2.6,8.4,10.7,10.9,36.0,2.0,9.4,123.0,SURESTE
2024-07-15 22:00:00,0.59,1.9,9.1,,11.2,56.0,2.5,7.8,117.0,CENTRO
2024-07-15 22:00:00,0.74,1.9,6.6,15.0,8.5,72.0,2.9,5.9,130.0,NORTE
2024-07-15 22:00:00,0.71,3.0,8.4,12.49,11.3,35.0,1.9,15.1,95.0,SURESTE
2024-07-15 23:00:00,0.62,2.3,9.8,,12.3,46.0,2.5,9.5,64.0,CENTRO
2024-07-15 23:00:00,0.73,1.8,7.1,14.0,8.9,65.0,2.7,4.4,120.0,NORTE
2024-07-15 23:00:00,0.62,2.5,3.9,13.32,6.4,46.0,1.9,20.2,97.0,SURESTE
2024-07-16 00:00:00,0.57,2.2,9.2,23.0,11.7,56.0,2.4,8.5,56.0,CENTRO
2024-07-16 00:00:00,0.7,1.8,7.6,15.0,9.4,62.0,2.8,7.4,100.0,NORTE
2024-07-16 00:00:00,0.62,2.1,3.7,,5.7,47.0,1.8,14.6,93.0,SURESTE
2024-07-16 01:00:00,0.49,2.0,8.8,22.0,11.0,62.0,2.5,6.2,33.0,CENTRO
2024-07-16 01:00:00,0.68,1.7,6.2,15.0,7.9,59.0,2.8,7.9,97.0,NORTE
2024-07-16 01:00:00,0.64,2.1,4.9,13.46,7.0,49.0,1.8,11.0,91.0,SURESTE
2024-07-16 02:00:00,0.47,2.4,9.0,24.0,11.7,61.0,2.5,6.0,31.0,CENTRO
2024-07-16 02:00:00,0.67,1.7,7.2,16.0,9.0,57.0,2.8,6.9,81.0,NORTE
2024-07-16 02:00:00,0.61,2.0,3.6,13.95,5.6,52.0,1.7,12.2,92.0,SURESTE
2024-07-16 03:00:00,0.46,6.7,16.9,29.0,23.9,56.0,2.5,5.4,13.0,CENTRO
2024-07-16 03:00:00,0.64,1.8,6.7,17.0,8.4,60.0,2.8,6.6,88.0,NORTE
2024-07-16 03:00:00,0.61,2.0,3.3,14.32,5.2,49.0,1.7,9.0,91.0,SURESTE
2024-07-16 04:00:00,0.49,3.1,15.5,34.0,18.8,74.0,2.5,3.0,23.0,CENTRO
2024-07-16 04:00:00,0.66,2.7,7.4,18.0,10.1,60.0,2.7,4.2,76.0,NORTE
2024-07-16 04:00:00,0.6,2.0,4.2,15.86,6.2,47.0,1.7,5.3,70.0,SURESTE
2024-07-16 05:00:00,0.54,3.8,15.7,41.0,19.7,77.0,2.6,3.5,40.0,CENTRO
2024-07-16 05:00:00,0.7,8.6,10.8,19.0,19.4,74.0,2.8,5.4,40.0,NORTE
2024-07-16 05:00:00,0.6,2.1,8.0,20.27,10.0,61.0,1.9,7.1,77.0,SURESTE
2024-07-16 06:00:00,0.52,7.3,16.0,46.0,23.5,86.0,2.6,4.0,16.0,CENTRO
2024-07-16 06:00:00,0.72,9.7,9.9,21.0,19.7,94.0,2.6,3.5,42.0,NORTE
2024-07-16 06:00:00,0.63,3.0,10.0,18.11,12.9,55.0,2.3,4.5,25.0,SURESTE
2024-07-16 07:00:00,0.56,7.6,15.1,40.0,23.0,83.0,2.7,4.6,352.0,CENTRO
2024-07-16 07:00:00,0.76,9.4,8.8,25.0,18.2,93.0,2.8,5.1,48.0,NORTE
2024-07-16 07:00:00,0.73,9.5,14.4,19.14,23.8,62.0,2.2,3.2,345.0,SURESTE
2024-07-16 08:00:00,0.58,11.8,14.0,39.0,26.1,77.0,2.6,6.0,347.0,CENTRO
2024-07-16 08:00:00,0.77,6.7,7.7,27.0,14.4,111.0,3.0,6.1,45.0,NORTE
2024-07-16 08:00:00,0.8,13.7,14.0,19.9,27.7,72.0,2.3,4.9,320.0,SURESTE
2024-07-16 09:00:00,0.58,11.5,12.7,43.0,24.6,83.0,2.6,5.7,350.0,CENTRO
2024-07-16 09:00:00,0.74,4.6,7.4,27.0,11.9,106.0,3.2,4.4,70.0,NORTE
2024-07-16 09:00:00,0.92,16.2,15.5,23.15,31.6,84.0,2.5,5.8,299.0,SURESTE
2024-07-16 10:00:00,0.64,11.6,15.3,,27.2,87.0,2.5,6.3,6.0,CENTRO
2024-07-16 10:00:00,0.74,3.5,8.6,29.0,12.1,116.0,3.5,3.6,65.0,NORTE
2024-07-16 10:00:00,0.94,14.5,18.9,24.63,33.3,94.0,2.9,5.9,2.0,SURESTE
2024-07-16 11:00:00,0.79,10.3,21.4,,31.9,94.0,2.6,6.8,17.0,CENTRO
2024-07-16 11:00:00,0.74,2.6,7.8,25.0,10.4,130.0,4.0,5.6,80.0,NORTE
2024-07-16 11:00:00,0.93,10.4,20.7,28.64,31.1,108.0,3.2,7.1,20.0,SURESTE
2024-07-16 12:00:00,0.8,7.1,22.8,,30.2,112.0,2.6,7.9,23.0,CENTRO
2024-07-16 12:00:00,0.75,2.5,5.5,20.0,8.0,111.0,4.1,8.4,86.0,NORTE
2024-07-16 12:00:00,0.87,5.1,16.9,31.52,22.0,119.0,3.4,8.3,77.0,SURESTE
2024-07-16 13:00:00,0.69,5.2,22.0,,27.4,119.0,2.7,8.8,36.0,CENTRO
2024-07-16 13:00:00,0.76,2.5,5.8,19.0,8.3,88.0,3.9,10.3,113.0,NORTE
2024-07-16 13:00:00,0.81,2.8,12.0,30.22,14.8,111.0,3.8,10.4,63.0,SURESTE
2024-07-16 14:00:00,0.62,3.4,17.4,,21.0,112.0,3.0,10.9,40.0,CENTRO
2024-07-16 14:00:00,0.75,3.4,5.9,15.0,9.3,69.0,3.2,12.0,121.0,NORTE
2024-07-16 14:00:00,0.78,3.6,15.1,26.45,18.7,105.0,6.8,15.0,68.0,SURESTE
2024-07-16 15:00:00,0.55,3.2,14.5,,17.9,108.0,3.2,13.1,62.0,CENTRO
2024-07-16 15:00:00,0.74,3.1,6.3,13.0,9.4,65.0,3.0,11.4,132.0,NORTE
2024-07-16 15:00:00,0.72,2.7,10.1,29.95,12.7,99.0,5.3,16.9,83.0,SURESTE
2024-07-16 16:00:00,0.52,2.7,11.5,,14.4,87.0,2.9,13.5,54.0,CENTRO
2024-07-16 16:00:00,0.77,2.3,7.8,21.0,10.0,50.0,4.8,12.8,129.0,NORTE
2024-07-16 16:00:00,0.73,2.7,9.8,30.26,12.4,94.0,14.7,16.5,107.0,SURESTE
2024-07-16 17:00:00,0.57,2.8,12.6,,15.6,92.0,3.0,11.6,93.0,CENTRO
2024-07-16 17:00:00,0.9,2.0,8.4,27.0,10.3,63.0,5.6,10.3,134.0,NORTE
2024-07-16 17:00:00,0.7,2.8,7.5,31.88,10.3,96.0,11.7,14.4,123.0,SURESTE
2024-07-16 18:00:00,0.53,2.5,10.8,,13.5,83.0,3.3,12.6,75.0,CENTRO
2024-07-16 18:00:00,0.87,1.9,8.1,24.0,9.9,73.0,4.1,8.1,140.0,NORTE
2024-07-16 18:00:00,0.76,3.0,9.0,24.68,11.9,63.0,6.0,12.4,132.0,SURESTE
2024-07-16 19:00:00,0.55,1.9,10.3,,12.4,76.0,3.1,10.2,107.0,CENTRO
2024-07-16 19:00:00,0.91,1.9,10.1,23.0,12.0,70.0,3.4,7.0,136.0,NORTE
2024-07-16 19:00:00,0.79,2.4,9.3,24.83,11.6,70.0,5.4,11.3,121.0,SURESTE
2024-07-16 20:00:00,0.57,1.8,11.8,,13.8,95.0,2.6,9.0,107.0,CENTRO
2024-07-16 20:00:00,0.91,2.2,11.8,22.0,13.9,63.0,3.4,9.5,134.0,NORTE
2024-07-16 20:00:00,0.74,2.2,9.2,30.24,11.3,82.0,5.5,10.4,132.0,SURESTE
2024-07-16 21:00:00,0.52,1.8,9.0,,11.0,88.0,2.6,6.4,114.0,CENTRO
2024-07-16 21:00:00,0.74,1.9,3.5,12.0,5.3,75.0,3.0,14.6,149.0,NORTE
2024-07-16 21:00:00,0.76,2.2,8.6,27.13,10.7,63.0,4.4,8.0,85.0,SURESTE
2024-07-16 22:00:00,0.56,,11.8,,13.8,85.0,2.7,8.0,88.0,CENTRO
2024-07-16 22:00:00,0.72,1.8,3.6,10.0,5.4,45.0,2.8,12.1,140.0,NORTE
2024-07-16 22:00:00,0.7,2.4,7.7,25.03,10.1,65.0,4.1,15.5,115.0,SURESTE
2024-07-16 23:00:00,0.46,,6.3,,8.3,72.0,2.7,10.6,118.0,CENTRO
2024-07-16 23:00:00,0.71,1.7,4.1,11.0,5.8,38.0,2.7,11.2,131.0,NORTE
2024-07-16 23:00:00,0.6,2.4,3.2,23.08,5.6,67.0,2.8,17.5,118.0,SURESTE
2024-07-17 00:00:00,0.44,1.8,5.6,21.0,7.7,58.0,2.7,7.0,119.0,CENTRO
2024-07-17 00:00:00,0.7,1.7,4.9,11.0,6.6,44.0,2.7,8.5,115.0,NORTE
2024-07-17 00:00:00,0.61,2.2,3.5,11.15,5.6,35.0,2.2,15.5,104.0,SURESTE
2024-07-17 01:00:00,0.44,1.8,6.0,20.0,8.0,55.0,2.7,8.7,49.0,CENTRO
2024-07-17 01:00:00,0.68,1.6,4.3,,6.0,55.0,2.6,7.7,109.0,NORTE
2024-07-17 01:00:00,0.59,2.1,2.8,10.94,4.9,34.0,2.0,16.5,104.0,SURESTE
2024-07-17 02:00:00,0.43,1.8,5.2,20.0,7.3,51.0,2.5,8.5,46.0,CENTRO
2024-07-17 02:00:00,0.68,1.7,4.2,,5.8,34.0,2.5,7.4,91.0,NORTE
2024-07-17 02:00:00,0.61,2.0,3.4,11.02,5.4,32.0,1.9,11.6,108.0,SURESTE
2024-07-17 03:00:00,0.42,2.7,6.5,,9.3,48.0,2.5,7.1,32.0,CENTRO
2024-07-17 03:00:00,0.68,3.0,8.8,13.0,11.8,37.0,2.7,6.4,52.0,NORTE
2024-07-17 03:00:00,0.59,2.0,3.0,11.79,4.9,31.0,1.9,10.8,110.0,SURESTE
2024-07-17 04:00:00,0.41,6.1,14.1,23.0,20.4,50.0,2.5,6.7,35.0,CENTRO
2024-07-17 04:00:00,0.69,3.1,9.2,14.0,12.2,58.0,2.6,6.9,56.0,NORTE
2024-07-17 04:00:00,0.57,2.0,2.5,11.61,4.5,33.0,1.8,9.7,109.0,SURESTE
2024-07-17 05:00:00,0.43,3.0,13.4,23.0,16.6,53.0,2.6,5.3,9.0,CENTRO
2024-07-17 05:00:00,0.72,4.2,8.9,13.0,13.1,47.0,2.6,8.1,67.0,NORTE
2024-07-17 05:00:00,0.58,2.0,2.9,10.46,4.8,23.0,1.8,4.2,89.0,SURESTE
2024-07-17 06:00:00,0.57,2.1,10.7,27.0,13.1,62.0,2.5,5.9,28.0,CENTRO
2024-07-17 06:00:00,0.76,6.2,8.2,14.0,14.4,51.0,2.6,5.6,50.0,NORTE
2024-07-17 06:00:00,0.59,2.2,6.1,11.6,8.2,27.0,1.7,6.6,67.0,SURESTE
2024-07-17 07:00:00,0.52,6.0,13.4,30.0,19.7,67.0,2.5,7.0,25.0,CENTRO
2024-07-17 07:00:00,0.77,6.2,8.1,13.0,14.3,80.0,2.6,6.0,63.0,NORTE
2024-07-17 07:00:00,0.67,5.2,12.9,13.14,18.1,34.0,1.8,8.4,56.0,SURESTE
2024-07-17 08:00:00,0.65,11.6,13.0,29.0,24.9,76.0,2.5,5.6,358.0,CENTRO
2024-07-17 08:00:00,0.76,5.5,6.9,13.0,12.3,71.0,2.4,3.9,49.0,NORTE
2024-07-17 08:00:00,0.69,6.0,10.7,13.93,16.6,44.0,1.9,7.2,61.0,SURESTE
2024-07-17 09:00:00,0.7,11.7,12.9,27.0,24.9,67.0,2.5,5.8,4.0,CENTRO
2024-07-17 09:00:00,0.78,7.8,6.9,17.0,14.7,49.0,2.4,3.6,49.0,NORTE
2024-07-17 09:00:00,0.7,6.5,11.0,14.13,17.5,43.0,1.9,6.6,70.0,SURESTE
2024-07-17 10:00:00,0.71,13.0,12.3,30.0,25.6,65.0,2.5,6.0,10.0,CENTRO
2024-07-17 10:00:00,0.78,7.2,7.3,19.0,14.4,59.0,2.5,6.8,61.0,NORTE
2024-07-17 10:00:00,0.75,9.7,12.1,14.49,21.7,52.0,2.0,4.8,65.0,SURESTE
2024-07-17 11:00:00,0.79,12.4,12.6,35.0,25.3,64.0,2.5,5.4,15.0,CENTRO
2024-07-17 11:00:00,0.75,3.3,6.3,19.0,9.5,66.0,2.5,5.6,52.0,NORTE
2024-07-17 11:00:00,0.81,11.0,12.2,16.12,23.1,54.0,2.1,5.6,48.0,SURESTE
2024-07-17 12:00:00,0.71,7.4,14.3,37.0,21.9,73.0,2.5,5.8,20.0,CENTRO
2024-07-17 12:00:00,0.76,2.7,5.5,,8.2,60.0,2.5,4.6,42.0,NORTE
2024-07-17 12:00:00,0.82,6.3,12.4,19.97,18.6,61.0,2.3,9.3,80.0,SURESTE
2024-07-17 13:00:00,0.7,6.2,18.2,39.0,24.6,76.0,2.6,8.2,90.0,CENTRO
2024-07-17 13:00:00,0.75,2.4,5.1,,7.5,64.0,2.7,7.6,39.0,NORTE
2024-07-17 13:00:00,0.83,5.4,12.4,25.16,17.7,66.0,2.4,9.8,102.0,SURESTE
2024-07-17 14:00:00,0.61,7.5,19.7,40.0,27.4,73.0,2.6,8.6,54.0,CENTRO
2024-07-17 14:00:00,0.77,2.4,6.9,21.0,9.3,71.0,2.7,7.0,52.0,NORTE
2024-07-17 14:00:00,0.79,4.0,10.7,25.4,14.5,68.0,2.4,10.3,110.0,SURESTE
2024-07-17 15:00:00,0.58,3.6,16.3,39.0,20.1,85.0,2.4,9.0,57.0,CENTRO
2024-07-17 15:00:00,0.82,3.0,10.1,21.0,13.1,61.0,2.7,7.4,68.0,NORTE
2024-07-17 15:00:00,0.77,2.9,11.6,25.5,14.4,72.0,3.0,10.7,95.0,SURESTE
2024-07-17 16:00:00,0.59,2.3,11.1,40.0,13.7,83.0,2.5,9.0,86.0,CENTRO
2024-07-17 16:00:00,0.9,2.9,9.5,19.0,12.4,69.0,2.9,7.2,115.0,NORTE
2024-07-17 16:00:00,0.73,2.4,10.0,27.17,12.3,84.0,3.0,8.6,136.0,SURESTE
2024-07-17 17:00:00,0.62,2.2,10.6,42.0,13.0,79.0,2.6,6.9,125.0,CENTRO
2024-07-17 17:00:00,0.93,2.2,10.6,24.0,12.7,59.0,2.9,6.4,141.0,NORTE
2024-07-17 17:00:00,0.75,2.4,8.5,24.75,10.8,65.0,2.9,9.2,111.0,SURESTE
2024-07-17 18:00:00,0.62,2.3,10.9,42.92,13.4,77.0,2.6,8.0,127.0,CENTRO
2024-07-17 18:00:00,0.95,1.9,11.7,27.0,13.6,71.0,3.8,8.3,126.0,NORTE
2024-07-17 18:00:00,0.76,2.3,8.2,29.25,10.5,67.0,2.5,8.6,93.0,SURESTE
2024-07-17 19:00:00,0.61,2.1,11.0,41.13,13.4,60.0,2.6,7.7,128.0,CENTRO
2024-07-17 19:00:00,0.99,2.0,13.4,22.0,15.4,71.0,3.0,7.4,122.0,NORTE
2024-07-17 19:00:00,0.79,2.4,9.4,24.13,11.8,56.0,2.4,9.9,93.0,SURESTE
2024-07-17 20:00:00,0.65,1.8,10.7,33.38,12.8,49.0,2.6,7.4,123.0,CENTRO
2024-07-17 20:00:00,1.13,15.2,36.2,37.0,51.4,53.0,2.9,5.7,65.0,NORTE
2024-07-17 20:00:00,0.84,2.5,11.2,22.13,13.7,52.0,2.4,8.9,108.0,SURESTE
2024-07-17 21:00:00,0.58,1.8,11.3,34.19,13.3,57.0,2.5,8.7,100.0,CENTRO
2024-07-17 21:00:00,1.02,16.2,21.5,29.0,37.7,191.0,2.8,3.6,354.0,NORTE
2024-07-17 21:00:00,0.8,2.5,11.7,20.17,14.2,46.0,2.4,11.1,86.0,SURESTE
2024-07-17 22:00:00,0.59,,11.8,31.62,13.8,52.0,2.5,7.0,65.0,CENTRO
2024-07-17 22:00:00,0.83,4.8,12.6,24.0,17.4,145.0,2.5,8.5,131.0,NORTE
2024-07-17 22:00:00,0.75,2.5,11.2,20.16,13.6,53.0,2.9,12.0,80.0,SURESTE
2024-07-17 23:00:00,0.61,2.0,15.5,31.45,17.6,50.0,2.5,6.9,49.0,CENTRO
2024-07-17 23:00:00,0.73,1.7,5.0,11.0,6.7,79.0,2.5,7.4,110.0,NORTE
2024-07-17 23:00:00,0.73,2.2,8.6,23.02,10.8,49.0,2.9,13.2,86.0,SURESTE
2024-07-18 00:00:00,0.52,2.2,10.1,37.4,12.6,57.0,2.5,10.5,67.0,CENTRO
2024-07-18 00:00:00,0.67,1.6,6.2,6.0,7.9,39.0,2.6,3.5,59.0,NORTE
2024-07-18 00:00:00,0.73,2.0,6.8,20.83,8.8,56.0,2.2,9.5,98.0,SURESTE
2024-07-18 01:00:00,0.54,2.4,10.3,30.0,12.9,54.0,2.5,10.1,43.0,CENTRO
2024-07-18 01:00:00,0.68,1.6,11.7,8.0,13.4,34.0,2.5,3.8,11.0,NORTE
2024-07-18 01:00:00,0.7,2.3,5.6,20.63,7.8,42.0,2.1,14.7,85.0,SURESTE
2024-07-18 02:00:00,0.47,6.6,21.0,30.03,27.9,59.0,2.6,8.8,28.0,CENTRO
2024-07-18 02:00:00,0.66,1.7,10.0,7.0,11.6,27.0,2.6,4.7,329.0,NORTE
2024-07-18 02:00:00,0.81,2.8,8.7,,11.3,33.0,2.0,9.4,39.0,SURESTE
2024-07-18 03:00:00,0.64,1.9,13.7,20.65,15.8,42.0,2.6,10.9,2.0,CENTRO
2024-07-18 03:00:00,0.67,1.6,8.4,10.0,10.0,21.0,2.8,4.3,356.0,NORTE
2024-07-18 03:00:00,0.8,4.9,11.5,12.53,16.4,34.0,2.0,13.8,45.0,SURESTE
2024-07-18 04:00:00,0.56,2.2,14.5,21.94,16.9,38.0,2.6,9.0,10.0,CENTRO
2024-07-18 04:00:00,0.69,1.7,11.8,8.0,13.5,27.0,2.6,2.0,333.0,NORTE
2024-07-18 04:00:00,0.78,3.5,12.7,12.41,16.2,27.0,1.9,10.9,63.0,SURESTE
2024-07-18 05:00:00,0.5,2.8,19.6,23.64,22.7,50.0,2.6,5.2,24.0,CENTRO
2024-07-18 05:00:00,0.83,4.4,15.4,9.0,19.9,31.0,2.6,1.4,4.0,NORTE
2024-07-18 05:00:00,0.76,2.0,4.8,9.88,6.9,16.0,1.8,9.3,68.0,SURESTE
2024-07-18 06:00:00,0.51,2.3,16.8,24.32,19.2,52.0,2.6,4.9,354.0,CENTRO
2024-07-18 06:00:00,0.88,6.9,14.2,13.0,21.1,41.0,2.7,2.7,63.0,NORTE
2024-07-18 06:00:00,0.8,5.3,15.1,8.37,20.3,17.0,2.0,5.8,40.0,SURESTE
2024-07-18 07:00:00,0.6,3.5,16.0,28.22,19.7,47.0,2.5,1.9,258.0,CENTRO
2024-07-18 07:00:00,0.92,12.3,16.0,18.0,28.4,39.0,2.7,4.5,83.0,NORTE
2024-07-18 07:00:00,0.89,5.5,16.8,10.56,22.3,24.0,2.0,2.5,66.0,SURESTE
2024-07-18 08:00:00,0.63,10.0,16.8,30.41,27.1,54.0,2.5,2.8,335.0,CENTRO
2024-07-18 08:00:00,0.97,10.7,15.6,19.0,26.3,58.0,2.7,6.0,49.0,NORTE
2024-07-18 08:00:00,1.05,11.9,20.4,12.86,32.2,29.0,2.0,4.3,43.0,SURESTE
2024-07-18 09:00:00,0.95,18.5,21.7,32.95,40.5,52.0,2.6,5.5,349.0,CENTRO
2024-07-18 09:00:00,0.77,4.8,9.3,20.0,14.1,55.0,2.6,7.7,44.0,NORTE
2024-07-18 09:00:00,1.0,8.4,16.4,12.47,24.7,32.0,2.0,4.6,83.0,SURESTE
2024-07-18 10:00:00,0.99,25.6,25.6,41.8,51.3,62.0,2.7,6.3,21.0,CENTRO
2024-07-18 10:00:00,0.86,3.3,6.0,26.0,9.3,47.0,2.6,6.8,65.0,NORTE
2024-07-18 10:00:00,1.02,11.2,19.7,12.56,30.9,38.0,2.2,6.1,29.0,SURESTE
2024-07-18 11:00:00,0.94,11.5,24.0,39.26,35.8,77.0,2.7,7.8,20.0,CENTRO
2024-07-18 11:00:00,0.91,2.9,5.7,22.0,8.6,70.0,2.6,8.1,98.0,NORTE
2024-07-18 11:00:00,0.96,8.1,19.3,15.43,27.4,45.0,2.2,6.7,7.0,SURESTE
2024-07-18 12:00:00,0.67,6.0,16.2,37.64,22.4,75.0,2.6,8.9,23.0,CENTRO
2024-07-18 12:00:00,0.78,2.6,4.7,18.0,7.3,66.0,2.7,7.9,134.0,NORTE
2024-07-18 12:00:00,0.87,4.5,14.5,20.73,18.9,53.0,2.2,5.8,39.0,SURESTE
2024-07-18 13:00:00,0.59,5.7,15.2,37.84,21.1,65.0,2.6,7.6,44.0,CENTRO
2024-07-18 13:00:00,0.78,3.3,7.2,19.0,10.5,48.0,3.5,8.1,132.0,NORTE
2024-07-18 13:00:00,0.91,5.4,12.6,20.83,17.8,54.0,2.5,11.2,79.0,SURESTE
2024-07-18 14:00:00,0.55,5.1,12.2,36.31,17.6,69.0,2.6,10.3,65.0,CENTRO
2024-07-18 14:00:00,0.79,3.3,7.8,19.0,11.1,63.0,3.8,7.0,120.0,NORTE
2024-07-18 14:00:00,0.9,4.3,9.9,23.48,14.2,58.0,3.3,11.5,118.0,SURESTE
2024-07-18 15:00:00,0.56,3.3,10.1,38.24,13.7,65.0,2.6,9.5,64.0,CENTRO
2024-07-18 15:00:00,0.8,2.5,6.4,,8.9,60.0,3.8,5.8,129.0,NORTE
2024-07-18 15:00:00,0.92,3.1,8.2,26.77,11.3,56.0,3.7,11.5,113.0,SURESTE
2024-07-18 16:00:00,0.56,2.7,9.4,40.74,12.4,63.0,2.6,8.9,56.0,CENTRO
2024-07-18 16:00:00,0.82,3.0,8.6,17.0,11.6,54.0,3.2,10.6,90.0,NORTE
2024-07-18 16:00:00,0.88,2.6,7.2,26.03,9.9,65.0,3.3,10.6,114.0,SURESTE
2024-07-18 17:00:00,0.59,2.6,9.1,36.49,11.9,63.0,2.5,7.9,64.0,CENTRO
2024-07-18 17:00:00,0.89,2.6,9.0,14.0,11.7,46.0,2.7,7.0,106.0,NORTE
2024-07-18 17:00:00,0.86,3.0,7.0,24.05,9.9,56.0,2.7,10.8,116.0,SURESTE
2024-07-18 18:00:00,0.56,2.4,9.5,32.47,12.1,58.0,2.5,10.7,68.0,CENTRO
2024-07-18 18:00:00,0.93,2.2,10.0,12.0,12.2,38.0,2.6,2.0,86.0,NORTE
2024-07-18 18:00:00,0.83,2.9,6.6,27.15,9.4,52.0,2.5,12.0,121.0,SURESTE
2024-07-18 19:00:00,0.59,3.7,13.6,25.93,17.5,57.0,2.6,12.5,63.0,CENTRO
2024-07-18 19:00:00,1.1,3.3,16.5,12.0,19.8,42.0,2.6,4.6,176.0,NORTE
2024-07-18 19:00:00,0.83,2.8,7.6,31.02,10.4,49.0,2.3,9.8,161.0,SURESTE
2024-07-18 20:00:00,0.55,2.1,9.5,14.32,11.8,55.0,2.5,9.0,102.0,CENTRO
2024-07-18 20:00:00,1.23,19.2,20.5,13.0,39.7,72.0,2.8,0.4,222.0,NORTE
2024-07-18 20:00:00,0.96,4.0,14.0,,18.0,37.0,2.1,8.2,90.0,SURESTE
2024-07-18 21:00:00,0.74,3.3,18.1,17.53,21.6,40.0,2.6,5.5,45.0,CENTRO
2024-07-18 21:00:00,1.13,24.6,21.7,16.0,46.3,84.0,2.8,4.5,66.0,NORTE
2024-07-18 21:00:00,1.11,7.3,19.0,,26.2,31.0,2.0,5.3,137.0,SURESTE
2024-07-18 22:00:00,0.74,5.3,21.5,18.83,27.0,47.0,2.7,4.5,19.0,CENTRO
2024-07-18 22:00:00,1.0,30.7,18.7,15.0,49.4,86.0,2.9,1.3,10.0,NORTE
2024-07-18 22:00:00,1.13,8.9,19.1,,27.9,29.0,2.0,6.3,132.0,SURESTE
2024-07-18 23:00:00,0.68,3.1,17.4,18.46,20.7,46.0,2.7,4.2,53.0,CENTRO
2024-07-18 23:00:00,0.89,29.1,20.3,15.0,49.4,97.0,2.8,4.1,23.0,NORTE
2024-07-18 23:00:00,0.95,3.6,14.7,,18.2,38.0,1.9,4.7,335.0,SURESTE
2024-07-19 00:00:00,0.79,6.1,19.5,18.46,25.8,47.0,2.6,5.5,52.0,CENTRO
2024-07-19 00:00:00,0.82,11.9,18.9,13.0,30.9,88.0,2.7,3.3,357.0,NORTE
2024-07-19 00:00:00,0.98,4.5,15.7,20.89,20.2,37.0,1.9,3.7,275.0,SURESTE
2024-07-19 01:00:00,0.58,3.9,14.0,20.74,18.2,49.0,2.5,7.9,56.0,CENTRO
2024-07-19 01:00:00,0.78,15.5,18.1,13.0,33.6,59.0,2.7,3.7,336.0,NORTE
2024-07-19 01:00:00,0.94,3.4,15.6,21.43,18.9,40.0,1.9,4.7,142.0,SURESTE
2024-07-19 02:00:00,0.65,11.5,23.1,20.0,34.9,58.0,2.7,6.1,30.0,CENTRO
2024-07-19 02:00:00,0.77,11.9,17.7,,29.6,64.0,2.7,2.1,348.0,NORTE
