date_only,Hora,Zona,CO,NOX,O3,PM2.5,PM10,WSR,WDR,date,hour,influence_plume_sum,influence_plume_log1p_sum,Q_hat_mean,u_mean,wind_cov,influence_plume_z
2024-08-27,2,CENTRO,0.78999996,6.9000006,18.0,11.349999,40.0,7.2999997,49.0,2024-08-27,2,2497.703089296444,1783.9934122246336,7.961969021631172,7.2999997,1.0,-0.07987467811965795
2024-08-27,2,NORTE,0.98293257,6.5999985,20.0,12.779198,19.999996,9.2,56.0,2024-08-27,2,2391.396107365671,1704.7925147751664,9.299843652123746,9.2,1.0,-0.5421236190511931
2024-08-27,2,SURESTE,0.62,6.200001,20.0,9.53,28.000002,14.299999,104.0,2024-08-27,2,1759.622033286214,1405.6913488159387,8.923405011930893,14.299999000000001,1.0,-0.5270017846562381
2024-08-27,3,CENTRO,0.7800001,5.8999996,20.0,12.42,39.0,8.3,62.999996,2024-08-27,3,2149.7204724223843,1581.8450124048743,8.016748016251368,8.3,1.0,-0.2629353454574088
2024-08-27,3,NORTE,0.9753814,5.699999,21.0,13.401803,19.999996,9.5,60.000004,2024-08-27,3,2379.0182440598815,1710.1253974381052,9.335407886219082,9.5,1.0,-0.5453659122386226
2024-08-27,3,SURESTE,0.60999995,5.8999996,21.0,9.889999,26.000002,12.299999,104.0,2024-08-27,3,2046.7801745945355,1589.698263831527,8.92806983931677,12.299999000000001,1.0,-0.39230043873182835
2024-08-27,4,CENTRO,0.76,6.500001,19.0,12.66,32.0,5.5,53.999996,2024-08-27,4,3292.587546133225,2175.9471172761846,7.973989728040482,5.5,1.0,0.33828436796168637
2024-08-27,4,NORTE,0.98788,5.1179924,20.0,14.281973,41.0,7.5,63.000004,2024-08-27,4,3041.8806102264703,2069.09284180171,9.26667205499748,7.5,1.0,-0.37173383366977447
2024-08-27,4,SURESTE,0.60999995,5.8999996,19.0,9.389999,26.000002,7.9999995,124.0,2024-08-27,4,2755.118869749315,1930.8530106127625,8.933013161608287,7.9999995,1.0,-0.06002995121239981
2024-08-27,5,CENTRO,0.76,7.1000004,16.0,12.15,33.0,2.3000002,9.0,2024-08-27,5,8749.713735857811,4299.123425514515,7.587090769236619,2.3000002,1.0,3.209074785630304
2024-08-27,5,NORTE,1.0301595,6.999094,19.0,14.763575,19.999996,4.0,97.0,2024-08-27,5,6759.815249886411,3889.8899369603946,9.116501574084172,4.0,1.0,0.6021526809630962
2024-08-27,5,SURESTE,0.60999995,6.1000004,18.0,9.19,19.0,5.9999995,106.0,2024-08-27,5,4129.382324288259,2707.8478564720813,8.812861793539653,5.9999995,1.0,0.5846153168539047
2024-08-27,6,CENTRO,0.83000004,17.800001,7.000002,16.869999,36.0,3.2999997,26.999992,2024-08-27,6,5260.086937376571,3070.9553840050944,7.23160409998221,3.2999996999999994,1.0,1.373312366725134
2024-08-27,6,NORTE,1.0717918,9.399998,15.0,15.545439,15.999996,3.2000003,143.0,2024-08-27,6,8916.471508698576,4813.278589555645,8.944284594981635,3.2000003,1.0,1.1670734368986693
2024-08-27,6,SURESTE,0.66999996,14.000001,10.000002,9.4,22.0,3.1999993,147.0,2024-08-27,6,5241.149586748751,2768.376218537299,8.559442347840847,3.1999992999999995,1.0,1.1061277696292946
2024-08-27,7,CENTRO,0.91,21.2,7.000002,15.36,58.0,1.8999996,222.0,2024-08-27,7,10433.009827532767,4837.210826514371,7.232206112691345,1.8999996,1.0,4.094594035520214
2024-08-27,7,NORTE,1.0955468,12.599998,9.0,17.483889,25.0,4.0,251.00002,2024-08-27,7,6391.114728957065,3617.994225300555,8.859513939131391,4.0,1.0,0.5055742039127179
2024-08-27,7,SURESTE,0.79999995,24.1,4.0,9.259999,27.0,1.8000002,299.0,2024-08-27,7,12276.560327643045,5156.425647326424,8.551764717907275,1.8000002,1.0,4.406327762608033
2024-08-27,8,CENTRO,0.97,26.6,7.000002,15.59,60.0,3.8999999,29.0,2024-08-27,8,4393.568431009023,2717.3431151714403,7.299024485950295,3.8999999,1.0,0.9174693207100985
2024-08-27,8,NORTE,1.1932809,25.099998,6.0,18.095785,27.999998,7.0,248.0,2024-08-27,8,3683.4912819307488,2471.734411087566,8.906009837337377,7.0,1.0,-0.20366848519595435
2024-08-27,8,SURESTE,0.8899999,24.8,7.000002,11.73,34.0,2.3999996,285.0,2024-08-27,8,8591.016093854725,4062.2654900187413,8.533949632933028,2.3999996,1.0,2.677497207801653
2024-08-27,9,CENTRO,1.07,28.2,11.0,18.449999,51.0,3.1,14.999992,2024-08-27,9,5865.198320981899,3359.664991279971,7.293172448311316,3.1,1.0,1.691638881685941
2024-08-27,9,NORTE,1.0768063,17.3,14.000001,18.580458,30.999998,7.2000003,269.0,2024-08-27,9,3530.809678388716,2367.682566795023,8.94783626243177,7.2000003,1.0,-0.2436623444574793
2024-08-27,9,SURESTE,1.0,28.7,10.000002,20.31,41.0,3.0999994,306.0,2024-08-27,9,7168.084067654979,3770.2557274959318,8.560262848001505,3.0999994000000006,1.0,2.0100222819131464
2024-08-27,10,CENTRO,1.0400001,25.5,16.0,23.33,57.0,4.3999996,353.0,2024-08-27,10,4599.8014145821235,2936.0508626651954,7.299799161019852,4.3999996,1.0,1.0259607963449595
2024-08-27,10,NORTE,1.041471,15.099999,22.0,18.319923,41.0,4.4,311.0,2024-08-27,10,5052.040457571292,2867.795248433701,8.933132286070045,4.4,1.0,0.15481323004209566
2024-08-27,10,SURESTE,0.9499999,26.8,20.0,20.539999,93.0,5.799999,34.0,2024-08-27,10,4678.418320092485,3037.6097297239176,8.575317506189407,5.799999,1.0,0.8421594256812823
2024-08-27,11,CENTRO,1.2,42.6,23.0,34.05,61.0,7.0,49.0,2024-08-27,11,2350.7137763805285,1709.5299151999347,7.321489056810564,7.0,1.0,-0.15720026971276724
2024-08-27,11,NORTE,1.1143975,15.4,34.0,19.810923,34.0,3.1,108.0,2024-08-27,11,8734.388796644955,4640.723910834266,8.91878812431797,3.1,1.0,1.1193781665393652
2024-08-27,11,SURESTE,1.06,23.1,37.0,24.289999,71.0,8.799999,59.0,2024-08-27,11,3286.2758977306885,2397.8401474183715,8.600806490524908,8.799999,1.0,0.18912741636325883
2024-08-27,12,CENTRO,1.0500001,20.2,58.0,26.449999,73.0,9.799999,62.999996,2024-08-27,12,1638.445563913787,1282.9851879086195,7.325217836749678,9.799999,1.0,-0.5318979930327173
2024-08-27,12,NORTE,1.0016685,13.999999,52.0,19.414799,41.0,6.0,65.0,2024-08-27,12,3664.826548209277,2365.438070690963,8.862502487183404,6.0,1.0,-0.20855757933888347
2024-08-27,12,SURESTE,0.93999994,17.2,47.0,26.689999,110.0,14.9,83.0,2024-08-27,12,1824.6741547988247,1477.3916529997794,8.550152329608222,14.9,1.0,-0.4964868625193849
2024-08-27,13,CENTRO,0.91,13.3,61.0,22.99,75.0,12.6,63.999996,2024-08-27,13,1267.0206474318381,1037.7904531687875,7.296794657135217,12.6,1.0,-0.7272907792811804
2024-08-27,13,NORTE,0.9233521,10.299999,56.0,19.345903,53.784206,12.0,55.000004,2024-08-27,13,1737.9067675080348,1322.4005251495614,8.854371270483002,12.0,1.0,-0.7133005000955298
2024-08-27,13,SURESTE,0.78,10.900001,48.0,25.98,107.0,17.3,110.0,2024-08-27,13,1353.1797477376801,1116.4517426824627,8.508824098413616,17.3,1.0,-0.7176574375119847
2024-08-27,14,CENTRO,0.84000003,11.700001,44.0,21.88,62.0,14.7,72.0,2024-08-27,14,1076.1781094532175,902.7424578400025,7.2747037557372485,14.699999999999998,1.0,-0.8276859158906626
2024-08-27,14,NORTE,0.8694622,8.299999,56.0,17.815212,119.0,13.7,66.0,2024-08-27,14,1602.4136763903716,1256.7157770762813,8.872320886582653,13.699999999999998,1.0,-0.7487919508751714
2024-08-27,14,SURESTE,0.72999996,9.200001,35.0,16.21,80.0,16.699999,119.0,2024-08-27,14,1320.0018593814877,1079.162807939618,8.54967910144196,16.699999,1.0,-0.7332206606062255
2024-08-27,15,CENTRO,0.8000001,9.5,38.0,14.17,53.0,12.4,97.0,2024-08-27,15,1281.1577535103393,1047.0510783141242,7.3086488567001044,12.4,1.0,-0.7198537753980478
2024-08-27,15,NORTE,0.90283847,7.0,45.0,14.228035,49.0,13.1,56.0,2024-08-27,15,1609.4699340184313,1246.5765556785761,8.908335207557636,13.1,1.0,-0.7469436144158809
2024-08-27,15,SURESTE,0.68999994,8.6,34.0,11.83,45.0,15.5,128.0,2024-08-27,15,1331.5935533955978,1073.7277710342755,8.513026304400455,15.5,1.0,-0.7277831801359501
2024-08-27,16,CENTRO,0.84000003,12.500001,34.0,14.2699995,41.0,14.5,44.0,2024-08-27,16,1183.5150307894269,984.8397140329599,7.635207238495775,14.5,1.0,-0.7712199676019368
2024-08-27,16,NORTE,0.85748345,9.599998,35.0,14.037241,40.0,16.6,342.0,2024-08-27,16,1157.3466202016727,920.0341803029855,8.93593386965995,16.6,1.0,-0.8653740982604113
2024-08-27,16,SURESTE,0.68999994,9.000001,33.0,11.99,42.0,14.9,135.0,2024-08-27,16,1302.494300932976,1040.3388217432528,8.694835856566367,14.9,1.0,-0.7414331795900863
2024-08-27,17,CENTRO,0.88000005,11.0,28.0,16.33,66.0,18.4,24.0,2024-08-27,17,988.0528867887763,849.5442681509859,7.7238250939756385,18.4,1.0,-0.8740453065267731
2024-08-27,17,NORTE,0.8997603,10.199998,32.0,13.937416,49.0,9.3,18.0,2024-08-27,17,2199.522013222979,1568.5807786708879,8.938313256606541,9.3,1.0,-0.5923836722537575
2024-08-27,17,SURESTE,0.73999995,10.700001,28.0,14.7699995,45.0,16.8,138.0,2024-08-27,17,1122.392863943934,913.7439966680831,8.685430002215629,16.8,1.0,-0.8259159174111826
2024-08-27,18,CENTRO,0.90000004,12.700001,26.0,10.25,58.0,5.8999996,179.0,2024-08-27,18,3490.5577459922993,2281.225184656774,7.764905155292677,5.8999996,1.0,0.44242910146803305
2024-08-27,18,NORTE,0.9886879,11.599999,31.0,14.526129,35.0,11.9,92.0,2024-08-27,18,2139.131398161963,1647.3918291124835,8.895689667331775,11.9,1.0,-0.6082025640091241
2024-08-27,18,SURESTE,0.9599999,23.9,20.0,10.33,55.0,7.4999995,242.0,2024-08-27,18,2079.001766227124,1383.865716592891,8.613972078030555,7.4999995,1.0,-0.3771857993175964
2024-08-27,19,CENTRO,1.1400001,23.800001,12.000002,10.37,41.0,2.3000002,273.0,2024-08-27,19,9584.790503062513,4661.11218295689,7.669615437411423,2.3000002,1.0,3.648377506139675
2024-08-27,19,NORTE,1.0228988,12.899999,29.0,15.065957,20.999996,8.1,61.000004,2024-08-27,19,2654.2524838225136,1854.6246820195572,8.918575288747975,8.1,1.0,-0.47327026224769797
2024-08-27,19,SURESTE,0.97999996,25.7,13.000001,8.129999,29.0,5.7,294.0,2024-08-27,19,3822.564455075584,2451.646045173324,8.58035912905349,5.7,1.0,0.44069190326615565
2024-08-27,20,CENTRO,0.97,16.1,17.000002,10.719999,29.0,7.0,121.0,2024-08-27,20,2405.236143779544,1734.6998220454152,7.4045221962046,7.0,1.0,-0.12851808710676071
2024-08-27,20,NORTE,1.1946863,21.8,16.0,15.32361,17.999996,8.5,82.0,2024-08-27,20,2820.7333789112377,2001.1816767418816,8.917024254161944,8.5,1.0,-0.42966177678875306
2024-08-27,20,SURESTE,1.06,31.0,6.000002,7.7299995,30.0,4.2,308.0,2024-08-27,20,5370.115341326645,3127.102677745965,8.58930992156184,4.2,1.0,1.166623566964698
2024-08-27,21,CENTRO,0.97,16.900002,16.0,11.17,36.0,7.7,93.0,2024-08-27,21,2042.2859603235702,1527.9791100419832,7.290141590476603,7.7,1.0,-0.3194526326040607
2024-08-27,21,NORTE,1.5170355,44.1,4.000002,18.931808,27.999998,6.4,97.0,2024-08-27,21,4140.878643257591,2763.27431015987,8.952711710562777,6.400000000000001,1.0,-0.08385912157560144
2024-08-27,21,SURESTE,1.26,40.6,4.0,11.559999,36.0,7.9999995,112.0,2024-08-27,21,2903.2031877050676,2052.3833058672503,8.595085060203925,7.9999995,1.0,0.009434062059370491
2024-08-27,22,CENTRO,1.01,31.2,6.000002,15.969999,44.0,5.0,21.0,2024-08-27,22,3647.6593978422807,2407.3498755060896,7.370718175669128,5.0,1.0,0.5250744171618598
2024-08-27,22,NORTE,1.3368334,31.099998,8.0,17.04145,39.0,9.2,114.0,2024-08-27,22,3007.910236333588,2201.143498577143,8.967393860653111,9.2,1.0,-0.3806321313101926
2024-08-27,22,SURESTE,0.84,19.3,13.000001,12.0199995,50.0,8.5,61.0,2024-08-27,22,3404.960965834194,2463.2661511271403,8.63488458489751,8.5,1.0,0.24480070614649077
2024-08-27,23,CENTRO,1.0799999,33.7,6.000002,17.13,54.0,4.7,26.999992,2024-08-27,23,3849.315980349147,2480.4814322751486,7.491639001049789,4.7,1.0,0.6311584189961165
2024-08-27,23,NORTE,1.1429414,12.299999,19.0,15.237403,37.0,11.2,69.0,2024-08-27,23,2044.7562003363446,1537.180534931736,9.03912145166723,11.199999999999998,1.0,-0.6329234753177171
2024-08-27,23,SURESTE,0.73999995,14.3,18.0,11.09,35.0,7.799999,84.0,2024-08-27,23,3501.453776143134,2477.451171548688,8.699233779606526,7.799999,1.0,0.2900639585182468
2024-08-28,0,CENTRO,0.91,19.2,7.000002,10.349999,47.0,2.3000002,319.0,2024-08-28,0,9603.580544033493,4738.305096114646,7.620650651767257,2.3000002,1.0,3.658262245413005
2024-08-28,0,NORTE,1.0759498,13.999999,18.0,14.759496,25.0,6.9,83.0,2024-08-28,0,3562.963869680765,2390.428723467978,9.089692445114936,6.900000000000001,1.0,-0.2352397829217777
2024-08-28,0,SURESTE,0.7199999,15.0,16.000002,10.7,30.0,6.3999996,31.0,2024-08-28,0,4271.548012007724,2835.888169715505,8.735405358461486,6.399999600000001,1.0,0.6513029942181342
2024-08-28,1,CENTRO,0.89,15.8,11.0,10.66,39.0,4.7,9.0,2024-08-28,1,4267.390534960041,2706.4649427358013,7.649393293878289,4.7,1.0,0.8510918388074332
2024-08-28,1,NORTE,1.134386,15.599999,15.0,14.929022,20.999996,5.4,89.0,2024-08-28,1,4796.757033126764,3013.101460097653,9.16435844727285,5.400000000000001,1.0,0.0879435541140206
2024-08-28,1,SURESTE,0.7899999,20.8,9.000002,12.78,34.0,6.9999995,32.0,2024-08-28,1,3973.7976066314213,2694.4525780487124,8.875899213883027,6.9999995,1.0,0.5116329846164798
2024-08-28,2,CENTRO,0.88000005,18.7,10.000002,12.36,40.0,3.6,35.0,2024-08-28,2,5207.703706922209,3001.040914154007,7.842302044393903,3.6,1.0,1.345755504228887
2024-08-28,2,NORTE,1.1885006,23.5,8.0,15.918808,26.999998,3.5,187.0,2024-08-28,2,8372.835988530365,4595.397714568319,9.265681124970879,3.5,1.0,1.0246719819834553
2024-08-28,2,SURESTE,0.77,20.4,9.000002,12.33,40.0,7.8999996,56.0,2024-08-28,2,3762.4769420291686,2661.5042896025607,8.931149573138676,7.899999600000001,1.0,0.41250580050157365
2024-08-28,3,CENTRO,0.89,17.300001,12.000002,16.8,52.0,6.1,47.999996,2024-08-28,3,3011.3242613383945,2051.295873234363,7.981258236718537,6.099999999999999,1.0,0.19032225113335097
2024-08-28,3,NORTE,1.0451211,12.226951,12.24565,14.585308,21.68863,4.823257,140.14455,2024-08-28,3,6147.742297787176,3777.3974111556213,9.305621009436608,4.823257,1.0,0.4418245278905889
2024-08-28,3,SURESTE,0.7099999,15.1,12.000001,13.91,43.0,6.5999994,123.0,2024-08-28,3,3371.105516394508,2247.3931641675485,8.947970003115346,6.599999399999999,1.0,0.22891964985596036
2024-08-28,4,CENTRO,0.84000003,18.900002,10.000002,16.14,47.0,4.7999997,14.0,2024-08-28,4,4314.848526881256,2722.8263813687245,7.954131942001763,4.7999997,1.0,0.8760577171310374
2024-08-28,4,NORTE,1.1066502,19.8,9.0,15.690596,25.999998,2.8000002,239.0,2024-08-28,4,9614.747025236225,4689.008002540737,9.303320777252136,2.8000002,1.0,1.3499817381367238
2024-08-28,4,SURESTE,0.65,9.800001,17.000002,8.61,34.0,5.2999997,99.0,2024-08-28,4,4879.806869732852,3092.3989408847383,8.901078726253765,5.2999997,1.0,0.9366276116318091
2024-08-28,5,CENTRO,0.8000001,12.900001,12.000002,12.74,51.0,2.8999996,47.0,2024-08-28,5,6146.527847822875,3323.496294115006,7.616100354551788,2.8999996,1.0,1.8396358459824693
2024-08-28,5,NORTE,1.093746,11.099999,14.000001,16.070646,30.999998,4.5,107.0,2024-08-28,5,6147.318448496608,3690.9358734570437,9.111704134903766,4.5,1.0,0.44171350358588013
2024-08-28,5,SURESTE,0.62999994,8.800001,17.000002,7.799999,25.0,5.1999993,104.0,2024-08-28,5,4789.317476680133,3018.624796975958,8.782904894763464,5.1999993,1.0,0.894180467418695
2024-08-28,6,CENTRO,0.78999996,12.8,12.000002,11.61,42.0,3.1999998,12.0,2024-08-28,6,5832.311499185722,3340.281399283374,7.261682736696821,3.1999998,1.0,1.674338352140223
2024-08-28,6,NORTE,1.0877289,8.799999,14.000001,16.310879,22.999996,5.5,91.0,2024-08-28,6,4622.630385046973,2944.5411239862715,8.926346608078136,5.5,1.0,0.04233231808146816
2024-08-28,6,SURESTE,0.7,18.5,9.000002,11.719999,25.0,2.1999998,298.0,2024-08-28,6,9964.957547125716,4571.795700012676,8.530983392694974,2.1999998,1.0,3.3219914301619746
2024-08-28,7,CENTRO,0.86,21.7,6.000002,14.7699995,45.0,1.8999996,255.0,2024-08-28,7,10721.713639126163,4916.848996801687,7.241438302140519,1.8999996,1.0,4.246470335802095
2024-08-28,7,NORTE,1.1722748,12.999999,11.0,16.938585,25.999998,2.8000002,121.0,2024-08-28,7,9859.942515992514,5071.196738991294,8.863381921765734,2.8000002,1.0,1.414208951640988
2024-08-28,7,SURESTE,0.90999997,35.1,4.0,14.11,33.0,2.2999992,283.0,2024-08-28,7,8899.731979777913,4111.30502532078,8.524349278761392,2.2999992,1.0,2.8223109510326023
2024-08-28,8,CENTRO,0.97,26.400002,9.000002,15.54,47.0,3.5,32.999992,2024-08-28,8,4814.743519406571,2876.29473351489,7.282608544923501,3.5,1.0,1.1390338156285194
2024-08-28,8,NORTE,1.2131675,18.3,9.0,17.067823,32.0,4.1000004,252.0,2024-08-28,8,6261.465123454644,3565.447074326494,8.872764965097616,4.1000004,1.0,0.47161341259610967
2024-08-28,8,SURESTE,1.13,41.5,5.000002,15.119999,48.0,2.8999991,314.0,2024-08-28,8,7712.462127097343,3932.4681558797834,8.551496074672686,2.8999991,1.0,2.265381426405839
2024-08-28,9,CENTRO,1.0400001,28.0,13.0,20.33,44.0,3.8999999,277.0,2024-08-28,9,5397.68365587019,3232.6559553502634,7.2908288937088335,3.8999999,1.0,1.4456968649428787
2024-08-28,9,NORTE,1.2303635,16.8,16.0,18.52775,36.0,3.9,267.0,2024-08-28,9,6550.988737246057,3636.2596506945383,8.917498556500263,3.9,1.0,0.547452062402235
2024-08-28,9,SURESTE,0.9599999,35.1,12.000001,14.589999,47.0,5.1999993,289.0,2024-08-28,9,4043.6952966537415,2522.13155426824,8.560365906172452,5.1999993,1.0,0.5444208863632893
2024-08-28,10,CENTRO,1.09,30.2,22.0,25.33,65.0,4.5,12.0,2024-08-28,10,4115.499106755599,2646.2410459174193,7.307155863404893,4.5,1.0,0.771187427317671
2024-08-28,10,NORTE,1.1418197,12.999999,28.0,18.657898,38.0,2.6000004,211.0,2024-08-28,10,10668.613517294378,5231.910683897599,8.93347628093818,2.6000004,1.0,1.6260345643189393
2024-08-28,10,SURESTE,1.02,40.9,21.0,17.189999,48.0,4.9999995,26.0,2024-08-28,10,5231.804921154823,3255.5717874657735,8.536908856315675,4.9999995,1.0,1.1017443346795464
2024-08-28,11,CENTRO,1.13,30.800001,37.0,26.349998,62.0,6.0,0.9999924,2024-08-28,11,3247.1237282282727,2252.1612659185994,7.270248266314883,6.0,1.0,0.3143675501615185
2024-08-28,11,NORTE,1.0836847,14.499999,39.0,17.691086,28.999996,1.3000002,350.0,2024-08-28,11,14685.316501107767,4959.472021876029,8.940672295307529,1.3000002,1.0,2.678181320072361
2024-08-28,11,SURESTE,0.9499999,30.300001,34.0,18.74,71.0,7.9999995,57.0,2024-08-28,11,3580.089212889994,2558.104785381901,8.548207372532783,7.9999995,1.0,0.32695059916474306
2024-08-28,12,CENTRO,1.0500001,21.900002,52.0,21.38,70.0,9.7,63.999996,2024-08-28,12,1651.9472687042944,1290.8484167482084,7.276771506319468,9.7,1.0,-0.5247952500527653
2024-08-28,12,NORTE,0.98827165,17.3,61.0,17.258648,44.0,6.4,77.0,2024-08-28,12,3629.613240333832,2386.055992738462,8.882075854131234,6.400000000000001,1.0,-0.2177814546888407
2024-08-28,12,SURESTE,0.79999995,11.200001,34.0,13.839999,61.0,15.299999,89.0,2024-08-28,12,1714.7823586206448,1393.2957577405593,8.541430459188835,15.299999000000001,1.0,-0.5480353674087456
2024-08-28,13,CENTRO,0.88000005,11.3,45.0,11.309999,53.0,11.9,52.999996,2024-08-28,13,1360.6897386394899,1103.0385379207203,7.308776102792341,11.9,1.0,-0.6780149663126286
2024-08-28,13,NORTE,0.89523935,9.9,59.0,14.652606,36.0,10.400001,68.0,2024-08-28,13,2139.7993001586933,1588.3184624401342,8.847974476071341,10.400001,1.0,-0.608027611835201
2024-08-28,13,SURESTE,0.79999995,10.3,32.0,15.0199995,50.0,16.2,102.0,2024-08-28,13,1511.8628529928221,1239.3417729243317,8.532605973965605,16.2,1.0,-0.6432217006182072
2024-08-28,14,CENTRO,0.85,10.8,37.0,9.379999,36.0,14.7,67.0,2024-08-28,14,1078.3296789931178,904.7554744889857,7.3129381857870985,14.699999999999998,1.0,-0.8265540554565529
2024-08-28,14,NORTE,0.8723365,8.399998,56.0,13.090408,26.999998,9.4,61.000004,2024-08-28,14,2279.809923415537,1651.3275522191063,8.858761537504583,9.4,1.0,-0.5713528256674553
2024-08-28,14,SURESTE,0.76,10.200001,29.0,11.57,40.0,15.4,121.0,2024-08-28,14,1411.1844595765654,1138.6727967530142,8.529897540347973,15.4,1.0,-0.6904483438778738
2024-08-28,15,CENTRO,0.8000001,9.600001,36.0,8.679999,31.0,10.4,86.0,2024-08-28,15,1517.3830336876213,1203.8613183955345,7.309016821797998,10.4,1.0,-0.5955844718915715
2024-08-28,15,NORTE,0.86539125,8.599998,43.0,11.508045,25.0,11.5,74.0,2024-08-28,15,1991.3327485205152,1508.3381297037972,8.896453644478635,11.5,1.0,-0.6469173682532136
2024-08-28,15,SURESTE,0.72999996,8.900001,33.0,9.089999,26.000002,12.799999,130.0,2024-08-28,15,1599.2944229037023,1244.2038980701718,8.559087644426755,12.799999000000001,1.0,-0.6022089329159864
2024-08-28,16,CENTRO,0.78999996,7.9000006,40.0,9.129999,28.0,10.2,121.0,2024-08-28,16,1650.7086060541658,1294.2659652906611,7.3722373222679405,10.2,1.0,-0.5254468642436573
2024-08-28,16,NORTE,0.8531553,8.599998,48.0,11.336716,25.999998,12.1,72.0,2024-08-28,16,1870.7865516648233,1432.6665549050017,8.87388917056885,12.1,1.0,-0.6784935864727936
2024-08-28,16,SURESTE,0.72999996,9.1,35.0,11.269999,28.000002,13.099999,130.0,2024-08-28,16,1551.646913523285,1213.3780187371735,8.547941366423553,13.099999,1.0,-0.6245596265590301
2024-08-28,17,CENTRO,0.80999994,9.1,40.0,9.209999,34.0,9.6,119.0,2024-08-28,17,1760.553437197158,1362.176402638188,7.435018153894737,9.6,1.0,-0.4676615982057385
2024-08-28,17,NORTE,0.87135035,8.5,44.0,11.086229,25.0,13.6,62.0,2024-08-28,17,1571.9220913787512,1231.1632383486487,8.858465352110954,13.6,1.0,-0.7567790045301316
2024-08-28,17,SURESTE,0.72999996,9.200001,33.0,7.17,28.000002,12.9,146.0,2024-08-28,17,1327.8576975161945,1030.3292092413235,8.55579195763518,12.9,1.0,-0.729535611088604
2024-08-28,18,CENTRO,0.82000005,10.000001,37.0,9.78,40.0,12.5,131.0,2024-08-28,18,1382.1893351515453,1110.733008607745,7.476216379328691,12.5,1.0,-0.6667048309951117
2024-08-28,18,NORTE,0.9063574,9.799997,39.0,11.060295,29.999998,13.0,75.0,2024-08-28,18,1758.2231014912093,1366.7826334908484,8.865610780937395,13.0,1.0,-0.7079787810201238
2024-08-28,18,SURESTE,0.73999995,10.200001,27.0,6.3999987,24.0,10.599999,164.0,2024-08-28,18,1343.3846186824467,997.0736331701883,8.525485995778517,10.599999,1.0,-0.7222521777524384
2024-08-28,19,CENTRO,0.86,12.900001,27.0,8.389999,42.0,17.3,95.0,2024-08-28,19,931.3875649701922,796.3562164978716,7.370752424733819,17.3,1.0,-0.9038548174736163
2024-08-28,19,NORTE,0.9229044,10.399999,30.0,11.210136,35.0,19.9,58.000004,2024-08-28,19,1065.889824000225,887.3526590186424,8.921737067161127,19.9,1.0,-0.8893305550367099
2024-08-28,19,SURESTE,0.77,9.400001,27.0,6.9699993,26.000002,23.0,128.0,2024-08-28,19,901.3386502143655,769.9894402659713,8.581304920807087,23.0,1.0,-0.9296089555955473
2024-08-28,20,CENTRO,0.83000004,9.400002,23.0,5.74,45.0,15.0,107.0,2024-08-28,20,1057.5826725159257,889.4872870774235,7.222673803612886,15.0,1.0,-0.8374682812448772
2024-08-28,20,NORTE,0.95073116,8.799999,27.0,10.74859,54.0,24.000002,66.0,2024-08-28,20,924.6573072978713,790.3230728138633,8.920098268158155,24.000002,1.0,-0.9263254074950803
2024-08-28,20,SURESTE,0.79999995,9.000001,24.0,4.3199997,49.0,18.1,118.0,2024-08-28,20,1217.721990345244,1009.5676601697446,8.506844323858692,18.1,1.0,-0.7811985307699754
2024-08-28,21,CENTRO,0.8000001,8.200001,23.0,5.379999,35.0,11.4,129.0,2024-08-28,21,1444.5401907371559,1149.9112055464907,7.256495166253492,11.4,1.0,-0.6339043729288041
2024-08-28,21,NORTE,0.9616331,10.599998,24.0,10.0160675,27.999998,16.7,73.0,2024-08-28,21,1374.675679754668,1114.873449038342,8.924473809232786,16.7,1.0,-0.8084462980568379
2024-08-28,21,SURESTE,0.76,10.000001,23.0,3.83,21.000002,11.799999,156.0,2024-08-28,21,1285.40067549399,976.8910654155812,8.574751217003394,11.799999000000001,1.0,-0.749451529140855
2024-08-28,22,CENTRO,0.85,9.700001,21.0,5.539999,32.0,11.0,79.0,2024-08-28,22,1440.686584751087,1148.603363842389,7.341404979878233,11.0,1.0,-0.6359316112138758
2024-08-28,22,NORTE,1.0240598,14.399999,18.0,10.532307,14.999996,7.7000003,79.0,2024-08-28,22,3081.4856315677894,2128.102230137083,8.975494315629552,7.7000003,1.0,-0.36135958023760933
2024-08-28,22,SURESTE,0.91999996,20.300001,13.000001,5.7599993,14.0,10.099999,34.999992,2024-08-28,22,2726.916433556168,2028.6558525396301,8.661546829760224,10.099999,1.0,-0.0732592683275474
2024-08-28,23,CENTRO,0.92,20.800001,13.0,7.8399982,30.0,7.7999997,37.0,2024-08-28,23,2220.343122998745,1634.970949391246,7.391302142980387,7.7999997,1.0,-0.22578340476622102
2024-08-28,23,NORTE,1.1770667,19.3,13.0,11.950036,30.999998,2.8000002,220.0,2024-08-28,23,9850.954404827711,4917.905104785797,9.031644092617075,2.8000002,1.0,1.411854579898664
2024-08-28,23,SURESTE,0.9599999,22.2,8.000002,7.1099997,24.0,10.7,83.0,2024-08-28,23,2554.3996219065357,1941.1834689159755,8.628904283801884,10.7,1.0,-0.15418417826712835
2024-08-29,0,CENTRO,0.91,19.900002,11.0,8.059999,36.0,8.9,49.0,2024-08-29,0,1914.321693115199,1451.8682052082363,7.375914819266195,8.9,1.0,-0.3867698577027749
